smiles,rev_smiles
Cc1cc2[nH]c3c(C#N)c(-c4ccccc4)c(CN4CCOCC4)c(=O)n3c2cc1C,C1cc2c3n)O=(c)4CCOCC4NC(c)4ccccc4c-(c)N#C(c3c]Hn[2cc1cC
COc1cc2c3c4[n+](cc2c(OC)c1OC)CCC4CCC3,3CCC4CCC)CO1c)CO(c2cc(]+n[4c3c2cc1cOC
COc1cc2c[n+]3c4c(c2c(OC)c1OC)CCCC4CC3,3CC4CCCC)CO1c)CO(c2c(c4c3]+n[c2cc1cOC
CC(=O)ON(C(C)=O)c1ccc(-c2nc3ccccc3s2)cc1,1cc)2s3ccccc3cn2c-(ccc1c)O=)C(C(NO)O=(CC
N#Cc1c(-c2ccccc2)c(N=Nc2ccc(F)cc2)c(=O)n2c1[nH]c1ccccc12,21ccccc1c]Hn[1c2n)O=(c)2cc)F(ccc2cN=N(c)2ccccc2c-(c1cC#N
N#Cc1c(-c2ccccc2)cc(Nc2ccc(F)cc2)n2c1nc1ccccc12,21ccccc1cn1c2n)2cc)F(ccc2cN(cc)2ccccc2c-(c1cC#N
Cc1cc2nc3c(C#N)c4c(c(Nc5ccc(Cl)cc5)n3c2cc1C)CCC4,4CCC)C1cc2c3n)5cc)lC(ccc5cN(c(c4c)N#C(c3cn2cc1cC
N#Cc1c2c(c(Nc3cccc(C(F)(F)F)c3)n3c1nc1ccccc13)CCC2,2CCC)31ccccc1cn1c3n)3c)F)F()F(C(cccc3cN(c(c2c1cC#N
CC[S+]([O-])c1c2cc(OC)ccc2nc2ccc(OC)cc12,21cc)CO(ccc2cn2ccc)CO(cc2c1c)]-O[(]+S[CC
CCS(=O)(=O)c1c2cc(OC)ccc2nc2ccc(OC)cc12,21cc)CO(ccc2cn2ccc)CO(cc2c1c)O=()O=(SCC
ClCCSc1c2ccccc2nc2ccccc12,21ccccc2cn2ccccc2c1cSCClC
[O-][S+](CCCl)c1c2ccccc2nc2ccccc12,21ccccc2cn2ccccc2c1c)lCCC(]+S[]-O[
COc1ccc2nc3ccc(OC)cc3c(SCCCl)c2c1,1c2c)lCCCS(c3cc)CO(ccc3cn2ccc1cOC
COc1ccc2nc3ccc(OC)cc3c([S+]([O-])CCCl)c2c1,1c2c)lCCC)]-O[(]+S[(c3cc)CO(ccc3cn2ccc1cOC
CCN(CC)CCSc1c2cc(OC)ccc2nc2ccc(OC)cc12,21cc)CO(ccc2cn2ccc)CO(cc2c1cSCC)CC(NCC
CCN(CC)CC[S+]([O-])c1c2cc(OC)ccc2nc2ccc(OC)cc12,21cc)CO(ccc2cn2ccc)CO(cc2c1c)]-O[(]+S[CC)CC(NCC
COc1ccc2nc3ccc(OC)cc3c(SCCO)c2c1,1c2c)OCCS(c3cc)CO(ccc3cn2ccc1cOC
COc1ccc2nc3ccc(OC)cc3c(SCC3CO3)c2c1,1c2c)3OC3CCS(c3cc)CO(ccc3cn2ccc1cOC
Clc1ccc2c(SCC3CO3)c3ccccc3nc2c1,1c2cn3ccccc3c)3OC3CCS(c2ccc1clC
COc1ccc2nc3ccc(OC)cc3c(SCc3ccccc3)c2c1,1c2c)3ccccc3cCS(c3cc)CO(ccc3cn2ccc1cOC
COc1ccc2nc3ccc(OC)cc3c([S+]([O-])Cc3ccccc3)c2c1,1c2c)3ccccc3cC)]-O[(]+S[(c3cc)CO(ccc3cn2ccc1cOC
O=[N+]([O-])c1ccc(CSc2c3ccccc3nc3ccccc23)cc1,1cc)32ccccc3cn3ccccc3c2cSC(ccc1c)]-O[(]+N[=O
COc1ccc2nc3ccc(OC)cc3c(SCc3ccc([N+](=O)[O-])cc3)c2c1,1c2c)3cc)]-O[)O=(]+N[(ccc3cCS(c3cc)CO(ccc3cn2ccc1cOC
COc1ccc2nc3ccc(OC)cc3c([S+]([O-])Cc3ccc([N+](=O)[O-])cc3)c2c1,1c2c)3cc)]-O[)O=(]+N[(ccc3cC)]-O[(]+S[(c3cc)CO(ccc3cn2ccc1cOC
COc1ccc2nc3ccc(OC)cc3c(S(=O)(=O)Cc3ccc([N+](=O)[O-])cc3)c2c1,1c2c)3cc)]-O[)O=(]+N[(ccc3cC)O=()O=(S(c3cc)CO(ccc3cn2ccc1cOC
C=CS(=O)(=O)c1c2cc(OC)ccc2nc2ccc(OC)cc12,21cc)CO(ccc2cn2ccc)CO(cc2c1c)O=()O=(SC=C
N#Cc1c2c(c(Nc3cccc(C(F)(F)F)c3)n3c1nc1ccccc13)CCCC2,2CCCC)31ccccc1cn1c3n)3c)F)F()F(C(cccc3cN(c(c2c1cC#N
N#Cc1c2c(c(Nc3ccc(F)cc3)n3c1nc1ccccc13)CCC2,2CCC)31ccccc1cn1c3n)3cc)F(ccc3cN(c(c2c1cC#N
Cc1cc2nc3c(C#N)c4c(c(Cl)n3c2cc1C)CCC4,4CCC)C1cc2c3n)lC(c(c4c)N#C(c3cn2cc1cC
CC(=O)Nc1ccc(-c2nc3ccccc3s2)cc1O,O1cc)2s3ccccc3cn2c-(ccc1cN)O=(CC
CC(=O)N(O)c1ccc(-c2nc3ccccc3s2)cc1,1cc)2s3ccccc3cn2c-(ccc1c)O(N)O=(CC
COc1ccc(OC)c2c(C)ccnc12,21cncc)C(c2c)CO(ccc1cOC
Cc1cc(C)c(C#N)c(SC(=S)NC(=O)c2ccc(Cl)cc2)n1,1n)2cc)lC(ccc2c)O=(CN)S=(CS(c)N#C(c)C(cc1cC
Cc1cc(C#N)c(Nc2ccc(F)cc2[N+](=O)[O-])s1,1s)]-O[)O=(]+N[2cc)F(ccc2cN(c)N#C(cc1cC
Cc1cc(C#N)c(Nc2c(C)cccc2[N+](=O)[O-])s1,1s)]-O[)O=(]+N[2cccc)C(c2cN(c)N#C(cc1cC
COC(=O)/C=C\C(C#N)(C#N)N=Cc1ccc(C)s1,1s)C(ccc1cC=N)N#C()N#C(C\C=C/)O=(COC
COC(=O)/C=C\C(C#N)(C#N)N=Cc1cc(Br)cs1,1sc)rB(cc1cC=N)N#C()N#C(C\C=C/)O=(COC
COC(=O)c1cc(C#N)[nH]c1-c1cccs1,1sccc1c-1c]Hn[)N#C(cc1c)O=(COC
COC(=O)c1cc(C#N)[nH]c1-c1ccc(C)s1,1s)C(ccc1c-1c]Hn[)N#C(cc1c)O=(COC
COC(=O)c1cc(C#N)[nH]c1-c1cc(Br)cs1,1sc)rB(cc1c-1c]Hn[)N#C(cc1c)O=(COC
COC(=O)c1cc(C#N)[nH]c1-c1ccc(Br)s1,1s)rB(ccc1c-1c]Hn[)N#C(cc1c)O=(COC
CC1=C2C(=C[C@H]3[C@]4(C)CCCC(C)(C)[C@H]4CC[C@]34O[C@H]24)OC1=O,O=1CO)42]H@C[O43]@C[CC4]H@C[)C()C(CCCC)C(4]@C[3]H@C[C=(C2C=1CC
CC1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13O[C@@H]1C1=C(CO)C(=O)OC1=C[C@@H]23,32]H@@C[C=1CO)O=(C)OC(C=1C1]H@@C[O31]@@C[CC1]H@@C[)C(2]@C[CCC)C(1CC
CC1=C2[C@H]3O[C@]34CC[C@@H]3C(C)(C)CCC[C@@]3(C)[C@@H]4[C@H]3O[C@@]23OC1=O,O=1CO32]@@C[O3]H@C[4]H@@C[)C(3]@@C[CCC)C()C(C3]H@@C[CC43]@C[O3]H@C[2C=1CC
CC1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13O[C@@H]1C1=C(CO)C(=O)O[C@]14O[C@@H]4[C@@H]23,32]H@@C[4]H@@C[O41]@C[O)O=(C)OC(C=1C1]H@@C[O31]@@C[CC1]H@@C[)C(2]@C[CCC)C(1CC
COCOc1cc(OCOC)cc(C(=O)Oc2ccccc2)c1,1c)2ccccc2cO)O=(C(cc)COCO(cc1cOCOC
CC1(C2(C)OC(=O)c3ccccc32)OC(=O)c2ccccc21,12ccccc2c)O=(CO)23ccccc3c)O=(CO)C(2C(1CC
O=C1OC(C2(O)OC(=O)c3ccccc32)c2ccccc21,12ccccc2c)23ccccc3c)O=(CO)O(2C(CO1C=O
COC(=O)C1[C@H](C(=O)OC)C1(Br)CBr,rBC)rB(1C)CO)O=(C(]H@C[1C)O=(COC
O=C(O)C1[C@@H](C(=O)O)C1(Br)CBr,rBC)rB(1C)O)O=(C(]H@@C[1C)O(C=O
COC(=O)C1C(C(=O)OC)C1(Br)CBr,rBC)rB(1C)CO)O=(C(C1C)O=(COC
C=C1C(C(=O)OC)[C@H]1C(=O)OC,CO)O=(C1]H@C[)CO)O=(C(C1C=C
O=C(/C=C/c1ccccc1)Oc1cccc(Br)c1,1c)rB(cccc1cO)1ccccc1c/C=C/(C=O
O=C(/C=C\c1ccc(-c2ccccc2)cc1)c1cccs1,1sccc1c)1cc)2ccccc2c-(ccc1c\C=C/(C=O
Cc1ccc(Nc2sc(C)cc2C#N)c([N+](=O)[O-])c1,1c)]-O[)O=(]+N[(c)N#C2cc)C(cs2cN(ccc1cC
O=C(/C=C/c1ccc(O)c(O)c1)Oc1ccccc1,1ccccc1cO)1c)O(c)O(ccc1c/C=C/(C=O
Cc1sc(Nc2ccccc2[N+](=O)[O-])c(C#N)c1C,C1c)N#C(c)]-O[)O=(]+N[2ccccc2cN(cs1cC
Cc1cc(C#N)c(Nc2ccccc2[N+](=O)[O-])s1,1s)]-O[)O=(]+N[2ccccc2cN(c)N#C(cc1cC
Cc1cc(C)c(C#N)c(SC(=S)NC(=O)c2ccccc2)n1,1n)2ccccc2c)O=(CN)S=(CS(c)N#C(c)C(cc1cC
COC(=O)[C@@H](Cc1ccccc1)N1O[C@]12CCCC[C@@H]2NC(=O)OC(C)(C)C,C)C()C(CO)O=(CN2]H@@C[CCCC21]@C[O1N)1ccccc1cC(]H@@C[)O=(COC
CN1C(=O)C(=Cc2ccc(Br)cc2)C(=O)N(C)C1=O,O=1C)C(N)O=(C)2cc)rB(ccc2cC=(C)O=(C1NC
CN(C)C1(N(C)C)Oc2c(c(=O)n(C)c(=O)n2C)C(c2ccccc2)C1(F)F,F)F(1C)2ccccc2c(C)C2n)O=(c)C(n)O=(c(c2cO)C)C(N(1C)C(NC
CN(C)C1(N(C)C)Oc2c(c(=O)n(C)c(=O)n2C)C(c2ccc(F)cc2)C1(F)F,F)F(1C)2cc)F(ccc2c(C)C2n)O=(c)C(n)O=(c(c2cO)C)C(N(1C)C(NC
CN(C)C1(N(C)C)Oc2c(c(=O)n(C)c(=O)n2C)C(c2ccc(C(F)(F)F)cc2)C1(F)F,F)F(1C)2cc)F)F()F(C(ccc2c(C)C2n)O=(c)C(n)O=(c(c2cO)C)C(N(1C)C(NC
O=P1(N(CCCl)CCCl)Oc2ccc(Cl)cc2Sc2c(ccc(Cl)c2Cl)O1,1O)lC2c)lC(ccc(c2cS2cc)lC(ccc2cO)lCCC)lCCC(N(1P=O
CN(C)C1(N(C)C)Oc2c(c(=O)n(C)c(=O)n2C)C(c2ccc(Br)cc2)C1(F)F,F)F(1C)2cc)rB(ccc2c(C)C2n)O=(c)C(n)O=(c(c2cO)C)C(N(1C)C(NC
Cc1ccc(C2c3c(n(C)c(=O)n(C)c3=O)OC(N(C)C)(N(C)C)C2(F)F)cc1,1cc)F)F(2C)C)C(N()C)C(N(CO)O=3c)C(n)O=(c)C(n(c3c2C(ccc1cC
COc1ccc(C2c3c(n(C)c(=O)n(C)c3=O)OC(N(C)C)(N(C)C)C2(F)F)cc1,1cc)F)F(2C)C)C(N()C)C(N(CO)O=3c)C(n)O=(c)C(n(c3c2C(ccc1cOC
CN(C)C1(N(C)C)Oc2c(c(=O)n(C)c(=O)n2C)C(c2ccccc2Br)C1(F)F,F)F(1C)rB2ccccc2c(C)C2n)O=(c)C(n)O=(c(c2cO)C)C(N(1C)C(NC
CN(C)C(=O)C(F)(F)C(c1ccccc1)C1C(=O)N(C)C(=O)N(C)C1=O,O=1C)C(N)O=(C)C(N)O=(C1C)1ccccc1c(C)F()F(C)O=(C)C(NC
CN(C)C(=O)C(F)(F)C(c1ccc(F)cc1)C1C(=O)N(C)C(=O)N(C)C1=O,O=1C)C(N)O=(C)C(N)O=(C1C)1cc)F(ccc1c(C)F()F(C)O=(C)C(NC
CN(C)C(=O)C(F)(F)C(c1ccc(C(F)(F)F)cc1)C1C(=O)N(C)C(=O)N(C)C1=O,O=1C)C(N)O=(C)C(N)O=(C1C)1cc)F)F()F(C(ccc1c(C)F()F(C)O=(C)C(NC
CN(C)C(=O)C(F)(F)C(c1ccc(Br)cc1)C1C(=O)N(C)C(=O)N(C)C1=O,O=1C)C(N)O=(C)C(N)O=(C1C)1cc)rB(ccc1c(C)F()F(C)O=(C)C(NC
Cc1ccc(C(C2C(=O)N(C)C(=O)N(C)C2=O)C(F)(F)C(=O)N(C)C)cc1,1cc)C)C(N)O=(C)F()F(C)O=2C)C(N)O=(C)C(N)O=(C2C(C(ccc1cC
COc1ccc(C(C2C(=O)N(C)C(=O)N(C)C2=O)C(F)(F)C(=O)N(C)C)cc1,1cc)C)C(N)O=(C)F()F(C)O=2C)C(N)O=(C)C(N)O=(C2C(C(ccc1cOC
CN(C)C(=O)C(F)(F)C(c1ccccc1Br)C1C(=O)N(C)C(=O)N(C)C1=O,O=1C)C(N)O=(C)C(N)O=(C1C)rB1ccccc1c(C)F()F(C)O=(C)C(NC
COc1cc([C@@H]2c3cc4c(cc3[C@@H](NC(=O)NO)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,O1c)CO(cc)4OCO)32]H@C[)O=(COC3]H@C[)ON)O=(CN(]H@@C[3cc(c4cc3c2]H@@C[(cc1cOC
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H]6OC(C)(C)OC[C@@]6(C)[C@@H]5CC[C@]43C)[C@H]2C1,1C2]H@C[)C34]@C[CC5]H@@C[)C(6]@@C[CO)C()C(CO6]H@@C[CC)C(5]@@C[4]H@@C[CC=(C)C(3]@C[CC)O)O=(C(2]@C[CC)C(1CC
C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,O)C(1]@C[2]H@@C[)C34]@C[CC5]H@@C[)C()C(C)O(]H@C[CC)C(5]@@C[4]H@@C[CC=(C)C(3]@C[CC)O)O=(C(2]@C[CC1]H@@C[C
N#Cc1ccsc1Nc1ccccc1[N+](=O)[O-],]-O[)O=(]+N[1ccccc1cN1cscc1cC#N
CCSc1c2cc(OC)ccc2nc2ccc(OC)cc12,21cc)CO(ccc2cn2ccc)CO(cc2c1cSCC
COC(=O)CN=C1NC(=S)N(Cc2ccc(OC)cc2)C12CCCC2,2CCCC21C)2cc)CO(ccc2cC(N)S=(CN1C=NC)O=(COC
COC(=O)c1cc(-c2ccc(-c3ccc(O)cc3)cc2)cc(-c2ccc(-c3ccc(O)cc3)cc2)c1,1c)2cc)3cc)O(ccc3c-(ccc2c-(cc)2cc)3cc)O(ccc3c-(ccc2c-(cc1c)O=(COC
COC(=O)c1cc(OCc2cc(OCc3ccc(Br)cc3)cc(OCc3ccc(Br)cc3)c2)cc(OCc2cc(OCc3ccc(Br)cc3)cc(OCc3ccc(Br)cc3)c2)c1,1c)2c)3cc)rB(ccc3cCO(cc)3cc)rB(ccc3cCO(cc2cCO(cc)2c)3cc)rB(ccc3cCO(cc)3cc)rB(ccc3cCO(cc2cCO(cc1c)O=(COC
CCCCc1c(C(=O)OC(C)(C)C)cc(C#Cc2cc(C(=O)OC(C)(C)C)c(CCCC)c(C(=O)OC(C)(C)C)c2)cc1C(=O)OC(C)(C)C,C)C()C(CO)O=(C1cc)2c)C)C()C(CO)O=(C(c)CCCC(c)C)C()C(CO)O=(C(cc2cC#C(cc)C)C()C(CO)O=(C(c1cCCCC
Brc1cccc(C2(CCCC3(c4cccc(Br)n4)OCCO3)OCCO2)n1,1n)2OCCO)3OCCO)4n)rB(cccc4c(3CCCC(2C(cccc1crB
Brc1ccc2c(c1)-c1nc3c(cc1CC2)CCc1ccc(Br)cc1-3,3-1cc)rB(ccc1cCC)2CC1cc(c3cn1c-)1c(c2ccc1crB
Oc1ccc(-c2c3c(nc4c2CCc2ccc(Br)cc2-4)-c2cc(Br)ccc2CC3)cc1,1cc)3CC2ccc)rB(cc2c-)4-2cc)rB(ccc2cCC2c4cn(c3c2c-(ccc1cO
CC(C)(C)c1cc(COc2cc(COc3ccc(-c4c5c(nc6c4CCc4ccc(-c7c8ccccc8nc8ccccc78)cc4-6)-c4cc(-c6c7ccccc7nc7ccccc67)ccc4CC5)cc3)cc(OCc3cc(C(C)(C)C)cc(C(C)(C)C)c3)c2)cc(C(C)(C)C)c1,1c)C)C()C(C(cc)2c)3c)C)C()C(C(cc)C)C()C(C(cc3cCO(cc)3cc)5CC4ccc)76ccccc7cn7ccccc7c6c-(cc4c-)6-4cc)87ccccc8cn8ccccc8c7c-(ccc4cCC4c6cn(c5c4c-(ccc3cOC(cc2cOC(cc1c)C()C(CC
C[Si](C)(C)c1ccc(-c2c3ccc(-c4cc(Br)cc(Br)c4)nc3nc3nc(-c4cc(Br)cc(Br)c4)ccc23)cc1,1cc)32ccc)4c)rB(cc)rB(cc4c-(cn3cn3cn)4c)rB(cc)rB(cc4c-(ccc3c2c-(ccc1c)C()C(]iS[C
COC(=O)c1cc(C(=O)OC)cc(-c2ccc3c(c2)-c2nc4c(c(-c5ccc(OC)cc5)c2CC3)CCc2ccc(-c3cc(C(=O)OC)cc(C(=O)OC)c3)cc2-4)c1,1c)4-2cc)3c)CO)O=(C(cc)CO)O=(C(cc3c-(ccc2cCC)3CC2c)5cc)CO(ccc5c-(c(c4cn2c-)2c(c3ccc2c-(cc)CO)O=(C(cc1c)O=(COC
CCCCOc1c(C(=O)O)cc(Br)cc1C(=O)O,O)O=(C1cc)rB(cc)O)O=(C(c1cOCCCC
N#CCC(=O)c1cc(OCc2cc(OCc3ccc(Br)cc3)cc(OCc3ccc(Br)cc3)c2)cc(OCc2cc(OCc3ccc(Br)cc3)cc(OCc3ccc(Br)cc3)c2)c1,1c)2c)3cc)rB(ccc3cCO(cc)3cc)rB(ccc3cCO(cc2cCO(cc)2c)3cc)rB(ccc3cCO(cc)3cc)rB(ccc3cCO(cc2cCO(cc1c)O=(CCC#N
CC(=O)Nc1ccc2cc(C#N)c(=O)[nH]c2n1,1n2c]Hn[)O=(c)N#C(cc2ccc1cN)O=(CC
CCOC(=O)C1=C(N2CCCC2)C(=O)C(C(=O)OCC)C1,1C)CCO)O=(C(C)O=(C)2CCCC2N(C=1C)O=(COCC
CCCCCc1c(CCCC)c(=O)[nH]c2nc(NC(=O)CCCC)ccc12,21ccc)CCCC)O=(CN(cn2c]Hn[)O=(c)CCCC(c1cCCCCC
CCCCC(=O)Nc1ccc2c(C)cc(-c3ccc(-c4cc(-c5ccc(C)cc5)cc(-c5ccc(-c6cc(C)c7ccc(NC(=O)CCCC)nc7n6)cc5)n4)cc3)nc2n1,1n2cn)3cc)4n)5cc)6n7cn)CCCC)O=(CN(ccc7c)C(cc6c-(ccc5c-(cc)5cc)C(ccc5c-(cc4c-(ccc3c-(cc)C(c2ccc1cN)O=(CCCCC
O=c1[nH]c(=S)c2cc3c(=S)[nH]c(=O)n(CCC(c4ccccc4)(c4ccccc4)c4ccccc4)c3nc2n1CCC(c1ccccc1)(c1ccccc1)c1ccccc1,1ccccc1c)1ccccc1c()1ccccc1c(CCC1n2cn3c)4ccccc4c)4ccccc4c()4ccccc4c(CCC(n)O=(c]Hn[)S=(c3cc2c)S=(c]Hn[1c=O
O=c1[nH]c(=S)c2cc3c(=S)[nH]c(=O)n(CCO)c3nc2n1CCO,OCC1n2cn3c)OCC(n)O=(c]Hn[)S=(c3cc2c)S=(c]Hn[1c=O
CCCCCCCCCCCCn1c(=O)cc(NCCCC)c2cc3c(NCCCC)cc(=O)n(CCCCCCCCCCCC)c3nc21,12cn3c)CCCCCCCCCCCC(n)O=(cc)CCCCN(c3cc2c)CCCCN(cc)O=(c1nCCCCCCCCCCCC
COc1cccc2c3cccc(OC)c3c3[nH]cnc3c12,21c3cnc]Hn[3c3c)CO(cccc3c2cccc1cOC
COc1ccccc1-c1nc[nH]c1-c1ccccc1OC,CO1ccccc1c-1c]Hn[cn1c-1ccccc1cOC
CC(C)(C)C(=O)Nc1cccc(-c2ccc[nH]2)n1,1n)2]Hn[ccc2c-(cccc1cN)O=(C)C()C(CC
c1cc2c(c(-c3c4ccccc4nc4ccccc34)c1)CC1(CC2)OCCO1,1OCCO)2CC(1CC)1c)43ccccc4cn4ccccc4c3c-(c(c2cc1c
Brc1ccc2c(c1)-c1nc3nc4c(cc3cc1CC2)CCc1ccc(Br)cc1-4,4-1cc)rB(ccc1cCC)2CC1cc3cc(c4cn3cn1c-)1c(c2ccc1crB
Nc1ccc2ccc(-c3ccc[nH]3)nc2n1,1n2cn)3]Hn[ccc3c-(ccc2ccc1cN
CC(C)=C[C@H]1CCC2(OCCO2)[C@]1(C)COCc1ccccc1,1ccccc1cCOC)C(1]@C[)2OCCO(2CCC1]H@C[C=)C(CC
COP(C)(=O)OCC1C(C=C(C)C)C1(C)COP(C)(=O)OC,CO)O=()C(POC)C(1C)C)C(C=C(C1CCO)O=()C(POC
CN(C)P(=O)(Oc1occc1C(O)Cc1ccccc1)N(C)C,C)C(N)1ccccc1cC)O(C1ccco1cO()O=(P)C(NC
CC(C)=CCCC1(Sc2ccccc2)C(=O)OCC1C=C(C)C,C)C(C=C1CCO)O=(C)2ccccc2cS(1CCCC=)C(CC
C=C[C@@]1(C)CC[C@@H]2[C@@]3(C1)O[C@H]3CC1[C@](C)(C(=O)OC)CCC[C@@]12C,C21]@@C[CCC)CO)O=(C()C(]@C[1CC3]H@C[O)1C(3]@@C[2]H@@C[CC)C(1]@@C[C=C
C[C@@H]1CCC2C(C)(C)C(/C=C\C=O)C3(C)OC213,312CO)C(3C)O=C\C=C/(C)C()C(C2CCC1]H@@C[C
CC(C)=CC(C)C(C(O)CCC1(c2ccoc2)OCCO1)S(=O)(=O)c1ccccc1,1ccccc1c)O=()O=(S)1OCCO)2cocc2c(1CCC)O(C(C)C(CC=)C(CC
CC(C)=CC(O)C(C(O)CCC1(C)OCCO1)S(=O)(=O)c1ccccc1,1ccccc1c)O=()O=(S)1OCCO)C(1CCC)O(C(C)O(CC=)C(CC
CC(C)=CCC/C(C)=C/CC/C(C)=C/CCN(C)CCO,OCC)C(NCC/C=)C(C/CC/C=)C(C/CCC=)C(CC
COP(=O)(OC)OCN(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,C)C(C=CCC)C\(C=C/CC)C\(C=C/CC)C(NCO)CO()O=(POC
COP(=O)(CP(=O)(OC)OCCC(C)CCC=C(C)C)OC,CO)C)C(C=CCC)C(CCCO)CO()O=(PC()O=(POC
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC(CO)N(C)CC/C=C(\C)CCC=C(C)C,C)C(C=CCC)C\(C=C/CC)C(N)OC(CC/C=)C(C/CC/C=)C(C/CCC=)C(CC
CC(C)(C)C(=O)Nc1c(C=O)ccc2[nH]cnc12,21cnc]Hn[2ccc)O=C(c1cN)O=(C)C()C(CC
CCCCC(=O)Nc1ccc2cc(C(=O)OC)c(ON3C(=O)c4ccccc4C3=O)nc2n1,1n2cn)O=3C4ccccc4c)O=(C3NO(c)CO)O=(C(cc2ccc1cN)O=(CCCCC
CCCCC(=O)Nc1ccc2cc(C(=O)OC)c(Cl)nc2n1,1n2cn)lC(c)CO)O=(C(cc2ccc1cN)O=(CCCCC
CCCCC(=O)Nc1ccc2cc(C(=O)OC)c(=O)[nH]c2n1,1n2c]Hn[)O=(c)CO)O=(C(cc2ccc1cN)O=(CCCCC
COC(=O)c1cc2ccc(N)nc2[nH]c1=O,O=1c]Hn[2cn)N(ccc2cc1c)O=(COC
Cc1ccc(SCC(CF)OCn2cc(F)c(=O)[nH]c2=O)cc1,1cc)O=2c]Hn[)O=(c)F(cc2nCO)FC(CCS(ccc1cC
Cc1ccc(SCC(CF)OC(C)n2cnc3c(Cl)nc(N)nc32)cc1,1cc)23cn)N(cn)lC(c3cnc2n)C(CO)FC(CCS(ccc1cC
Cc1ccc(SCC(OCn2cnc3c(Cl)nc(N)nc32)[C@H](C)F)cc1,1cc)F)C(]H@C[)23cn)N(cn)lC(c3cnc2nCO(CCS(ccc1cC
COC(=O)c1cc2c(c(C(=O)OC)c1)CCC2,2CCC)1c)CO)O=(C(c(c2cc1c)O=(COC
COc1cccc2c3ccccc3c3nc[nH]c3c12,21c3c]Hn[cn3c3ccccc3c2cccc1cOC
O=C1CCc2nc3ncccc3cc2C1,1C2cc3ccccn3cn2cCC1C=O
O=C1/C(=C/c2ccccc2)CCc2ccc(Cl)nc21,12cn)lC(ccc2cCC)2ccccc2c/C=(C/1C=O
CN(C)S(=O)(=O)n1cnc(CO)c1,1c)OC(cnc1n)O=()O=(S)C(NC
CCC(=O)NCCc1c[nH]c2ccc(OC)cc12,21cc)CO(ccc2c]Hn[c1cCCN)O=(CCC
CCCCCCCCCC(=O)NCCc1c[nH]c2ccc(OC)cc12,21cc)CO(ccc2c]Hn[c1cCCN)O=(CCCCCCCCCC
CCC(O)c1ccc(N=Cc2ccccc2O)cc1,1cc)O2ccccc2cC=N(ccc1c)O(CCC
O=C(c1ccc(N=Cc2ccccc2O)cc1)c1ccc(N=Cc2ccccc2O)cc1,1cc)O2ccccc2cC=N(ccc1c)1cc)O2ccccc2cC=N(ccc1c(C=O
NS(=O)(=O)c1nnc(NS(=O)(=O)C(F)(F)F)s1,1s)F)F()F(C)O=()O=(SN(cnn1c)O=()O=(SN
CC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,1cc)2s)O=)O=()N(S(cnn2cN)O=()O=(S(ccc1cN)O=(CC
Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,1cc)2s)O=)O=()N(S(cnn2cN)O=()O=(S(ccc1cN
Nc1cccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)c1,1c)2s)O=)O=()N(S(cnn2cN)O=()O=(S(cccc1cN
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)s1,1s)2cc)]-O[)O=(]+N[(ccc2c)O=()O=(SN(cnn1c)O=()O=(SN
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2[N+](=O)[O-])s1,1s)]-O[)O=(]+N[2ccccc2c)O=()O=(SN(cnn1c)O=()O=(SN
CN(C)S(=O)(=O)Nc1nnc(S(N)(=O)=O)s1,1s)O=)O=()N(S(cnn1cN)O=()O=(S)C(NC
Cn1nc(S(N)(=O)=O)s/c1=N/S(=O)(=O)c1ccc(N)cc1,1cc)N(ccc1c)O=()O=(S/N=1c/s)O=)O=()N(S(cn1nC
CC(=O)Nc1ccc(S(=O)(=O)/N=c2/sc(S(N)(=O)=O)nn2C)cc1,1cc)C2nn)O=)O=()N(S(cs/2c=N/)O=()O=(S(ccc1cN)O=(CC
CCN(CC)C(=S)SNc1ccc(S(N)(=O)=O)cc1,1cc)O=)O=()N(S(ccc1cNS)S=(C)CC(NCC
CCN(CC)C(=S)SNCc1ccc(S(N)(=O)=O)cc1,1cc)O=)O=()N(S(ccc1cCNS)S=(C)CC(NCC
Cc1ccc(S(=O)(=O)NC(=O)Nc2cccc(S(N)(=O)=O)c2)cc1,1cc)2c)O=)O=()N(S(cccc2cN)O=(CN)O=()O=(S(ccc1cC
Cc1ccc(S(=O)(=O)NC(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,1cc)2cc)O=)O=()N(S(ccc2cCN)O=(CN)O=()O=(S(ccc1cC
